FormattedTime,ARIMA,RNN,LSTM,CNN,GRU,TCN,Raw,Average
04:07:15,7256.266584504439,7032.31298828125,6382.78564453125,7278.77197265625,6918.4111328125,5947.57275390625,5720.0,6802.6868461153235
04:07:20,8097.062005306135,7113.69091796875,6355.42333984375,7454.54833984375,6916.14599609375,6123.98876953125,5110.0,7010.143228097896
04:07:25,8693.340714597396,6048.8955078125,6036.18994140625,6912.41650390625,6175.53173828125,5751.58642578125,9260.0,6602.993471964149
04:07:30,9116.212069932608,5589.59814453125,5440.4228515625,6184.03369140625,5404.17431640625,5362.5712890625,4260.0,6182.835393816893
04:07:35,9416.105694133254,5518.0234375,5238.484375,5873.908203125,5127.9267578125,4823.19189453125,4670.0,5999.606727017001
04:07:40,4630.246199569932,4646.3203125,4939.79736328125,4363.71875,4693.30517578125,6588.2939453125,7890.0,4976.946957740822
04:07:45,4211.880253339042,4595.42529296875,4811.24609375,4311.060546875,4576.00927734375,5536.32177734375,2330.0,4673.657206936715
04:07:50,3915.329817996738,4953.91845703125,4915.93994140625,4589.99365234375,5106.78125,6862.220703125,4180.0,5057.363970317164
04:07:55,3705.125900842412,5459.76220703125,5625.380859375,5289.06982421875,5276.265625,6039.70556640625,6430.0,5232.551663812277
04:08:00,3556.1270071600607,5764.0009765625,5783.19970703125,5798.48974609375,5516.44189453125,5821.18603515625,9370.0,5373.24089442251
04:08:05,6633.199119784475,6025.13427734375,6321.13623046875,6426.17529296875,5780.5341796875,6905.33154296875,4290.0,6348.585107203662
04:08:10,6636.73016611918,4914.416015625,6174.42626953125,5785.43505859375,4857.2548828125,6551.53662109375,7220.0,5819.966502295903
04:08:15,6639.232161179275,4318.82568359375,5586.06103515625,5075.0029296875,4336.0947265625,6099.20849609375,2660.0,5342.404172045503
04:08:20,6641.0050009234665,4516.0546875,5646.2294921875,4891.3359375,4628.16455078125,6034.9306640625,5820.0,5392.953388825786
04:08:25,6642.261182763595,5068.12353515625,5237.34423828125,5070.56396484375,5144.328125,5843.28466796875,5410.0,5500.984285668932
04:08:30,8276.054832432867,7996.423828125,8665.2685546875,7855.1083984375,8388.6328125,8087.45068359375,11900.0,8211.489851629436
04:08:35,9192.667803954855,7903.99169921875,7928.49462890625,7797.24365234375,8677.2890625,8408.517578125,6840.0,8318.034070841433
04:08:40,9842.469307516092,7412.03857421875,6955.57421875,7278.62353515625,7770.93994140625,7284.39306640625,6780.0,7757.339773908931
04:08:45,10303.123920912334,6143.04150390625,5731.12841796875,6159.20263671875,6374.20947265625,5977.728515625,5180.0,6781.405744631222
04:08:50,10629.689297693189,5514.0,5388.5869140625,5764.171875,5625.08251953125,5197.7294921875,4400.0,6353.210016412406
04:08:55,3662.463289120716,3717.91748046875,4213.7783203125,4177.40185546875,3440.906005859375,5053.76025390625,4350.0,4044.3712008560565
04:09:00,3056.736826410523,3473.065673828125,4630.42138671875,4332.64990234375,3792.0361328125,5417.1123046875,3360.0,4117.003704466858
04:09:05,2627.407902774641,3936.872802734375,4895.7880859375,4893.021484375,4151.91748046875,5689.3935546875,2340.0,4365.733551829628
04:09:10,2323.1066446694067,4706.10302734375,5288.2666015625,5398.46533203125,4606.81689453125,6262.62939453125,5070.0,4764.231315778234
04:09:15,2107.422933215196,5256.20361328125,5461.70849609375,5615.3203125,5466.9248046875,6239.86669921875,3040.0,5024.574476499407
04:09:20,5303.677048583374,5696.9814453125,6435.44873046875,5234.6826171875,5420.87890625,5132.34716796875,4980.0,5537.335985961811
04:09:25,6005.464198827538,6634.03515625,6881.86865234375,6073.02392578125,6657.64892578125,7154.3046875,6850.0,6567.724257747297
04:09:30,6502.976186285671,6851.07421875,6795.71240234375,6259.408203125,7061.66455078125,7454.20263671875,8690.0,6820.839699667404
04:09:35,6855.673122355855,6377.9345703125,6204.091796875,6013.88525390625,6800.8232421875,6628.583984375,7670.0,6480.16532833535
04:09:40,7105.707557403036,5688.0400390625,6108.115234375,5593.1640625,6227.39111328125,6137.40673828125,4650.0,6143.304124150505
04:09:45,4428.605766163494,4640.10205078125,4201.388671875,4348.52490234375,4561.27587890625,4339.486328125,2870.0,4419.8972663657905
04:09:50,3642.538781115644,4565.46533203125,4273.73046875,4185.26904296875,4464.65673828125,4311.314453125,6820.0,4240.495802711983
04:09:55,3084.983672897044,5137.857421875,4856.85009765625,4568.36767578125,4924.2119140625,4868.0546875,2620.0,4573.38757829534
04:10:00,2689.511398124263,5957.49072265625,4928.59619140625,5326.03857421875,5457.033203125,5525.5185546875,9610.0,4980.698107369669
04:10:05,2409.0040226046417,6238.56787109375,5731.2490234375,5946.7802734375,5711.2919921875,5758.89111328125,6150.0,5299.29738267369
04:10:10,7003.257752305043,6706.25390625,6971.41796875,7254.513671875,6541.7578125,6390.37255859375,7290.0,6811.262278378965
04:10:15,7083.292048822111,6505.42919921875,6761.90478515625,6784.3369140625,6174.79833984375,5890.09130859375,4250.0,6533.308765949518
04:10:20,7140.008727748656,6271.392578125,6053.880859375,6095.53857421875,5687.3310546875,6150.32080078125,7570.0,6233.078765822692
04:10:25,7180.201267802665,5967.232421875,5853.44775390625,5275.12744140625,5655.2626953125,5819.556640625,4640.0,5958.47137015461
04:10:30,7208.6838994829395,5678.9619140625,5259.4443359375,5244.5283203125,5554.34033203125,6584.6103515625,6710.0,5921.761525564865
04:10:35,3397.361940560125,3234.63037109375,2904.85546875,3464.07666015625,3233.96630859375,4015.844970703125,2300.0,3375.1226199761663
04:10:40,2657.2336990616527,2801.163818359375,3027.07568359375,3080.11083984375,2808.9755859375,3725.39501953125,2750.0,3016.659107721213
04:10:45,2132.329655114768,3469.078125,3516.373779296875,3822.61962890625,3304.78369140625,4058.058837890625,1270.0,3383.8739529357945
04:10:50,1760.0640936845434,4663.4736328125,4472.50830078125,4879.1337890625,4440.37744140625,5054.07470703125,4460.0,4211.6053274630485
04:10:55,1496.050794825327,5629.4287109375,5127.9931640625,5809.18896484375,5184.92919921875,5561.67529296875,9980.0,4801.544354476096
04:11:00,5272.855631566563,4454.798828125,4220.08251953125,4411.07666015625,4426.208984375,5574.728515625,2490.0,4726.62518989651
04:11:05,5385.711923991769,3716.86376953125,4348.43603515625,3886.712646484375,4019.00634765625,5222.85205078125,3310.0,4429.930462266857
04:11:10,5465.690667332665,3504.389892578125,4539.96923828125,3932.92626953125,3752.658447265625,5513.63427734375,3790.0,4451.5447987221105
04:11:15,5522.36982317706,4190.57763671875,5217.36767578125,4260.30029296875,4435.4365234375,5212.86474609375,5250.0,4806.486116362843
04:11:20,5562.537079788486,5012.86279296875,5467.337890625,5081.361328125,5013.46728515625,5168.04833984375,5450.0,5217.602452751205
04:11:25,4838.512708025537,4537.4267578125,3967.481689453125,4754.0234375,4448.0341796875,6194.5166015625,5040.0,4789.99922900686
04:11:30,4843.366309317365,4188.74072265625,4304.9892578125,4553.89453125,4153.1240234375,6147.89501953125,3090.0,4698.668310667477
04:11:35,4846.804630851172,4139.8779296875,4981.703125,4278.92578125,4355.08154296875,5620.41748046875,2540.0,4703.801748371028
04:11:40,4849.240359346164,4721.6650390625,5723.7080078125,4610.44873046875,4885.587890625,5352.8623046875,4210.0,5023.918722000402
04:11:45,4850.965844657234,5199.13330078125,5886.43505859375,5171.7626953125,5601.07470703125,5291.22412109375,2910.0,5333.432621244955
04:11:50,4561.943737705702,4894.74609375,5220.92431640625,4634.32373046875,5003.70458984375,4241.09619140625,2770.0,4759.45644326345
04:11:55,5184.264346069204,6003.61474609375,5825.5029296875,5206.9755859375,5702.2119140625,5396.689453125,8060.000000000001,5553.209829162575
04:12:00,5625.151735669514,6524.17333984375,5977.77783203125,5442.3369140625,6215.259765625,6367.45556640625,5670.0,6025.359192273043
04:12:05,5937.501491882368,6558.3359375,5733.708984375,5355.3935546875,6117.80615234375,5887.7265625,5150.0,5931.74544721477
04:12:10,6158.787862296989,6097.27880859375,5254.09912109375,5416.62841796875,5834.38427734375,6110.02001953125,1270.0,5811.8664178047065
04:12:15,2958.7050588812845,3351.510009765625,3624.008544921875,3417.97900390625,3510.6474609375,3414.39794921875,1900.0,3379.541337938547
04:12:20,2609.11969771682,4178.80615234375,4779.96875,3929.468505859375,4298.81591796875,3846.86181640625,6260.0,3940.5068067158236
04:12:25,2361.518252706806,5207.66796875,5072.59814453125,4929.90625,5169.91796875,4777.99462890625,6200.0,4586.600535607384
04:12:30,2186.149137230014,6000.14697265625,6013.6669921875,5512.6982421875,5466.2744140625,5277.1337890625,3460.0,5076.011591231043
04:12:35,2061.940142157838,5935.12353515625,5776.43359375,5862.9677734375,5549.9921875,5500.8310546875,7290.0,5114.5480477815145
04:12:40,5726.028482491253,5922.056640625,6026.591796875,5687.68798828125,5987.4111328125,5643.8037109375,2420.0,5832.26329200375
04:12:45,5824.767922918154,6151.56396484375,6188.82763671875,5853.56396484375,6144.64599609375,5970.20654296875,7750.0,6022.262671397817
04:12:50,5894.676753176908,6281.69482421875,5776.1181640625,6032.48095703125,6255.99169921875,5579.3720703125,7340.0,5970.055744670109
04:12:55,5944.173129974441,5989.8408203125,5775.39453125,6040.48974609375,5884.2568359375,6159.3662109375,3880.0,5965.5868790842815
04:13:00,5979.21721964116,5884.83203125,5528.91162109375,5932.94091796875,5452.55322265625,5318.52783203125,2680.0,5682.8304741068605
04:13:05,4736.832965926272,5084.78076171875,5716.4462890625,4985.6689453125,5309.05322265625,4574.802734375,4530.0,5067.9308198418785
04:13:10,4768.470264378525,5894.80859375,6022.123046875,5553.8369140625,5796.69775390625,4992.806640625,9730.0,5504.790535599545
04:13:15,4790.86796738751,6346.46826171875,6250.22509765625,5974.55908203125,6137.16162109375,5931.4736328125,4150.0,5905.125943783335
04:13:20,4806.72447614839,6268.48876953125,6014.46533203125,6150.3662109375,6152.984375,6534.16455078125,5410.0,5987.8656190716065
04:13:25,4817.9501304033365,6099.79052734375,5770.638671875,5873.69482421875,5733.45947265625,6264.40673828125,7730.0,5759.990060796388
04:13:30,8383.144204402704,8153.96484375,8892.35546875,8503.138671875,8464.3955078125,7094.15869140625,10900.0,8248.526231332742
04:13:35,8913.143463199336,8278.388671875,8562.9853515625,8215.2158203125,8200.0888671875,7699.0537109375,5750.0,8311.479314179056
04:13:40,9288.6086199772,7566.2060546875,7206.9765625,7644.45849609375,7587.60205078125,6418.6025390625,11500.0,7618.7423871837
04:13:45,9554.597829611774,6466.259765625,6060.9638671875,6808.9482421875,6589.69482421875,6525.13818359375,4540.0,7000.933785404045
04:13:50,9743.031452185927,5912.3154296875,5405.89990234375,5970.26416015625,5782.4375,6249.67529296875,7630.0,6510.603956223696
04:13:55,5876.499440359481,5956.34912109375,5719.23974609375,6006.2783203125,5837.1044921875,5805.9345703125,8930.0,5866.900948393247
04:14:00,5201.242596872432,4806.15283203125,4816.244140625,5414.021484375,5005.62255859375,5762.62353515625,1540.0,5167.651191275614
04:14:05,4722.6904659616175,4562.6220703125,5102.22119140625,5151.712890625,5011.2568359375,4534.357421875,3840.0,4847.476812686311
04:14:10,4383.542267452951,5166.3544921875,4786.7666015625,5137.673828125,4931.0166015625,5375.8427734375,7090.0,4963.532760721325
04:14:15,4143.189141592333,5978.71826171875,5927.99462890625,5475.8017578125,5395.4267578125,5693.47900390625,5000.0,5435.768258624763
04:14:20,7297.208842734099,7328.96435546875,7480.53564453125,6843.65283203125,7230.265625,7432.7548828125,8390.0,7268.897030429641
04:14:25,8094.7118350893215,7827.36865234375,7473.98681640625,7314.47509765625,7793.33935546875,7442.453125,6230.0,7657.722480327386
04:14:30,8660.189473597024,7349.96142578125,7102.99072265625,7017.546875,7352.66796875,6753.36376953125,10500.0,7372.786705885961
04:14:35,9061.147166191886,6527.99951171875,6264.0576171875,6184.15966796875,6537.72314453125,6188.0546875,8380.0,6793.856965849687
04:14:40,9345.45031153864,5776.693359375,5375.26708984375,5779.529296875,5609.2216796875,5749.22412109375,5390.0,6272.564309735607
04:14:45,5467.345934824159,5588.03515625,5193.35107421875,5285.78564453125,5691.7861328125,5815.44482421875,4580.0,5506.958127809235
04:14:50,4676.341808126576,5132.04931640625,4962.34765625,4679.85009765625,5103.23095703125,5682.6875,4340.0,5039.417889245054
04:14:55,4115.234415858792,5189.73583984375,5108.2080078125,4821.31494140625,5577.74560546875,5818.3740234375,6490.0,5105.102138971257
04:15:00,3717.206776013212,5632.9462890625,5337.79296875,5520.46337890625,5711.3720703125,6136.00341796875,2540.0,5342.6308168355345
04:15:05,3434.8615346847296,5989.716796875,5533.05322265625,5962.32861328125,5788.2265625,6206.9326171875,1960.0,5485.853224530788
04:15:10,4162.973434679301,4623.02734375,4769.46484375,4336.87548828125,4814.87109375,3732.73193359375,6050.0,4406.657356300717
04:15:15,4524.310603064208,5949.6591796875,5528.3837890625,5143.361328125,5788.0302734375,4971.3173828125,3750.0,5317.510426031535
04:15:20,4780.612600616142,6678.31103515625,5870.90234375,5584.7626953125,6257.90087890625,4526.75,9360.0,5616.539925623522
04:15:25,4962.41153993571,6672.79736328125,5935.93603515625,5645.76513671875,6326.12744140625,5270.14453125,7710.0,5802.197007958034
04:15:30,5091.364316946441,6371.2353515625,5897.689453125,5681.0654296875,6229.3779296875,5820.716796875,4690.0,5848.574879647323
04:15:35,5169.806102580089,5206.27685546875,4784.9873046875,5521.7744140625,5468.30078125,5667.3544921875,3960.0,5303.08332503939
04:15:40,4531.009252355735,4971.37451171875,4146.373046875,5058.45751953125,5072.234375,5245.18212890625,6620.0,4837.43847239783
04:15:45,4077.755129751877,5067.3037109375,5144.3837890625,5232.279296875,5369.45556640625,5308.984375,1440.0,5033.360311338854
04:15:50,3756.151634704523,5599.00341796875,5503.1328125,5583.990234375,5638.00439453125,5703.52685546875,7660.0,5297.301558258046
04:15:55,3527.9599804676136,5811.533203125,5865.515625,5969.59521484375,5394.00634765625,5797.7392578125,4130.0,5394.391604817519
04:16:00,3880.469709272188,3761.909912109375,3886.54150390625,3593.675048828125,3827.8505859375,4830.6044921875,2240.0,3963.508542040156
04:16:05,3751.169137600593,4075.99169921875,4212.20458984375,3880.47412109375,4194.72119140625,4837.72314453125,3010.0,4158.713980615723
04:16:10,3659.436611856447,4684.1474609375,4598.623046875,4595.75244140625,4778.64306640625,5067.03369140625,9370.0,4563.939386481283
04:16:15,3594.356804624249,5488.83544921875,5268.65625,5239.91748046875,5475.41845703125,5835.537109375,4480.0,5150.453591786333
04:16:20,3548.1858170162864,5922.66357421875,5695.76611328125,5283.93798828125,5664.72900390625,5978.03515625,7320.0,5348.8862754922975
04:16:25,6904.161341378825,6821.53271484375,6624.12890625,6762.54248046875,7230.25732421875,6405.287109375,5970.0,6791.318312755846
04:16:30,6973.715128517858,6721.10693359375,6456.87890625,6205.59765625,6944.6611328125,5743.935546875,8400.0,6507.649217383184
04:16:35,7023.067192500146,6437.27099609375,6229.25244140625,5758.498046875,6701.55029296875,5550.2421875,4600.0,6283.313526223982
04:16:40,7058.085073186401,6054.96923828125,5832.16845703125,5535.6025390625,5727.9287109375,5299.05712890625,3830.0,5917.9685245675255
04:16:45,7082.9320981901965,5713.296875,5611.5908203125,5686.42333984375,5760.43896484375,5526.00048828125,8370.0,5896.780431078574
04:16:50,4952.741397937682,4631.45703125,4038.750244140625,4879.6240234375,4450.32080078125,5735.478515625,4870.0,4781.395335528676
04:16:55,4579.106360519643,3740.8466796875,4153.9052734375,4554.19091796875,3400.775390625,5128.9052734375,4950.0,4259.6216492793155
04:17:00,4313.963509158388,3628.30322265625,4373.42822265625,4679.6953125,3503.633056640625,5738.64453125,1370.0,4372.9446424769185
04:17:05,4125.8100315996935,4073.9443359375,5387.79345703125,5064.02880859375,4332.80419921875,5341.69873046875,2680.0,4721.013260474949
04:17:10,3992.290568654809,4935.4765625,5586.06982421875,5541.6708984375,5064.58642578125,5543.376953125,9740.0,5110.578538786218
04:17:15,8325.542142362296,7743.8935546875,7890.453125,8313.935546875,7870.046875,7868.6103515625,11400.0,8002.080265914548
04:17:20,9231.840995223723,7012.83642578125,7122.6767578125,8564.4228515625,7238.57080078125,7511.505859375,4260.0,7780.308948422704
04:17:25,9875.45388559199,6102.18359375,6417.7783203125,7316.39111328125,6307.59814453125,6762.90283203125,4580.0,7130.384648249706
04:17:30,10332.518960032206,5237.11865234375,5742.9912109375,6046.98974609375,5341.9296875,5928.6728515625,3620.0,6438.37018474495
04:17:35,10657.10612321582,5018.88525390625,5668.947265625,5350.70751953125,5086.76708984375,5026.80517578125,5120.0,6134.869737983886
04:17:40,4980.072543714686,4959.41796875,5108.52197265625,5061.8203125,5112.1416015625,4905.9951171875,5800.0,5021.328252728489
04:17:45,5300.59729530292,5480.57177734375,5415.3330078125,5752.96875,5866.703125,6378.68505859375,6450.0,5699.143169008819
04:17:50,5527.73835389156,5637.6376953125,6141.36767578125,5955.046875,6012.98486328125,6847.94287109375,5740.0,6020.453055726718
04:17:55,5688.70271075049,5611.51025390625,5745.0556640625,5838.3173828125,5771.6796875,6058.61669921875,7640.0,5785.6470663750815
04:18:00,5802.770701540001,5700.68017578125,5916.7451171875,5710.6513671875,5669.8564453125,5729.94580078125,3340.0,5755.108267965
04:18:05,8406.641820971096,8339.0146484375,8558.359375,8175.478515625,8606.6630859375,7758.16357421875,13400.0,8307.386836698306
04:18:10,8897.688778340002,8132.57421875,8803.9658203125,8091.43310546875,8533.703125,7895.86474609375,8410.0,8392.538298994165
04:18:15,9245.894361367851,7390.48681640625,7347.54638671875,7101.41650390625,7684.732421875,6564.8349609375,3740.0,7555.818575201933
04:18:20,9492.809908307445,6169.32958984375,6127.6572265625,6274.37353515625,6581.3544921875,5549.30419921875,8180.0,6699.138158546032
04:18:25,9667.89982728672,5609.66552734375,5665.71337890625,5443.01416015625,5782.50390625,5335.849609375,6780.0,6250.774401552995
04:18:30,5166.256601133056,5079.73291015625,4994.2548828125,5483.2646484375,5107.94091796875,5703.49609375,3920.0,5255.824342376342
04:18:35,4750.768265826956,4696.9423828125,4438.08740234375,5548.6650390625,4927.54345703125,5297.8310546875,6090.0,4943.3062669607425
04:18:40,4456.111980785171,4546.12744140625,5018.708984375,5676.470703125,4959.32177734375,5593.939453125,1710.0,5041.780056693362
04:18:45,4247.147446917664,4863.3193359375,5422.61767578125,5523.20068359375,5240.486328125,5580.0126953125,7940.0,5146.130694277944
04:18:50,4098.953844299372,5196.17333984375,6063.91796875,5547.841796875,5549.30615234375,5416.54150390625,4660.0,5312.122434336353
04:18:55,3396.7721929013046,3433.583984375,3241.7734375,3442.897705078125,3362.727294921875,4297.2177734375,2000.0,3529.1620647023
04:19:00,2962.4685914251004,3317.750732421875,3545.93603515625,3271.125244140625,3512.672607421875,4673.14111328125,2330.0,3547.182387307829
04:19:05,2654.441617535766,3891.9580078125,4350.79736328125,3907.56298828125,4186.36376953125,5467.47119140625,2350.0,4076.4324896413773
04:19:10,2435.9755115193293,4858.24267578125,5217.04052734375,5090.5224609375,5014.501953125,5936.9443359375,9590.0,4758.871244107388
04:19:15,2281.0298621972925,5567.6015625,5688.2890625,6027.91162109375,5723.41845703125,6199.9150390625,2940.0,5248.027600730798
04:19:20,3498.9736162994795,3288.58154296875,2693.84619140625,2933.906005859375,3352.01123046875,3776.11572265625,1710.0,3257.2390516098085
04:19:25,3092.694332773276,2956.615234375,3533.81640625,2332.631103515625,3278.352783203125,3650.4521484375,2550.0,3140.7603347590875
04:19:30,2804.675608456921,3433.34423828125,4448.9482421875,2951.191650390625,4100.80419921875,4636.52978515625,5770.0,3729.2489539485487
04:19:35,2600.493931171204,4551.095703125,5194.43017578125,4229.96435546875,4929.78271484375,5420.517578125,3840.0,4487.714076419159
04:19:40,2455.745851204648,5513.78076171875,5395.2255859375,5436.94970703125,5655.64599609375,5107.50634765625,7140.0,4927.4757082736905
04:19:45,5996.185685792128,5914.05859375,5643.486328125,5842.70556640625,5828.36865234375,6310.5625,6100.0,5922.561221069522
04:19:50,6230.714642964451,5686.27880859375,5414.970703125,5332.0517578125,5591.7978515625,5687.9326171875,2900.0,5657.29106354095
04:19:55,6396.961616533877,5569.91796875,5331.37646484375,4992.8828125,5476.3935546875,4717.5859375,8360.0,5414.186392469188
04:20:00,6514.80657928057,5597.16650390625,5681.5087890625,4736.52392578125,5828.42919921875,4781.8798828125,3120.0,5523.385813343636
04:20:05,6598.3415450402335,5519.47265625,5698.51123046875,5317.46923828125,5882.5341796875,5028.4404296875,6500.0,5674.128213235873
04:20:10,5628.230202290621,5853.82421875,5976.14990234375,5127.0478515625,5601.16357421875,6000.4609375,6350.0,5697.812781110937
